pathway	pval	padj	ES	NES	nMoreExtreme	size	geneset	type	genes
KRAS_signaling_dn	0.221987106933714	0.382736391265024	0.399492773815632	1.1759770421838	9021	26	h.all	Colorectal Cancer	DTNB,IDUA,CCDC106,CELSR2,CDKAL1,CLSTN3,PDK2,PTPRJ,LFNG
Apical_surface	0.234803921568627	0.391339869281046	-0.4957332846408	-1.19954066773567	13411	15	h.all	Colorectal Cancer	ATP8B1,ADAM10,B4GALT1,LYN,BRCA1
MYC_targets_v2	0.296459821786947	0.478161002882173	0.321055145630448	1.08838698691563	11078	50	h.all	Colorectal Cancer	EXOSC5,NOP2,MYBBP1A,SRM,PUS1,TBRG4,PPAN,RABEPK,FARSA,NOP16,SLC19A1,NPM1,RRP12,IMP4,CDK4
UV_response_up	0.316865594187857	0.480099385133116	-0.308336439692007	-1.07411800279126	21370	98	h.all	Colorectal Cancer	SULT1A1,RAB27A,TFRC,EIF5,NFKBIA,GCH1,RHOB,NR4A1,PARP2,LYN,MRPL23
Bile_acid_metabolism	0.313942399389662	0.480099385133116	-0.347431858814677	-1.09219110050616	19751	52	h.all	Colorectal Cancer	RETSAT,PEX26,ACSL1,NPC1,PEX12,HSD17B11,ABCA5,FADS2,PEX13,PNPLA8,ABCA1,PEX11G,CROT,SLC23A2,DHCR24,ABCD3,HSD3B7
Apical_junction	0.347401095375248	0.489427196370251	-0.30644559920976	-1.05746899727393	23278	92	h.all	Colorectal Cancer	GNAI1,VCL,WASL,MPP5,BAIAP2,LIMA1,ADAM9,MYL12B,CTNND1,B4GALT1,YWHAH
Glycolysis	0.352387581386581	0.489427196370251	-0.293545151208554	-1.05075906965211	24300	120	h.all	Colorectal Cancer	EXT1,FUT8,P4HA1,ARPP19,MPI,IL13RA1,UGP2,KDELR3,PYGL,HSPA5,B4GALT1,MXI1,AGL,GNE,LDHA,ME2,ALG1,PGK1,SLC35A3,CD44,SLC25A13,QSOX1,SRD5A3,SLC16A3,PGAM1,PPP2CB,ISG20,ENO2,GPC1
Pancreas_beta_cells	0.33646724671029	0.489427196370251	-0.511013140182477	-1.11521651207175	18716	10	h.all	Colorectal Cancer	SEC11A
G2M_checkpoint	0.446221644271059	0.603002221987918	-0.279507053409878	-1.00391644714069	30882	123	h.all	Colorectal Cancer	MCM6,NUP50,SMAD3,CHEK1,CUL5,CDC27,CDC25A,HMGB3,SMC2,XPO1,HIF1A,ARID4A,GINS2,MT2A,SNRPD1,SMC1A,POLA2,PRC1,HUS1,TRA2B,SLC12A2,SQLE,FANCC,PRMT5,RAD23B,FOXN3,RAD21,DR1,PAFAH1B1,CUL3,ODC1,NUSAP1,MYC,TMPO,ATRX,KIF22,CDC6,ABL1
Adipogenesis	0.48705335118754	0.640859672615184	-0.268718456823573	-0.986299012689904	34553	146	h.all	Colorectal Cancer	SULT1A1,RETSAT,STOM,RIOK3,PDCD4,GPD2,ACADS,BCL2L13,G3BP2,CCNG2,TOB1,ACADM,MYLK,YWHAG,ELOVL6,GPHN,RNF11,ACOX1,CHCHD10,ATL2,PFKFB3,PPM1B,CHUK,TANK,ABCA1,RTN3,MAP4K3,DECR1,IDH3A,ARL4A,MGST3,ACLY,CPT2,ACAA2,RREB1,DNAJB9,JAGN1
WNT_beta_catenin_signaling	0.565255391028119	0.724686398753999	-0.335626546293872	-0.928837746478633	33630	27	h.all	Colorectal Cancer	GNAI1,SKP2,NUMB,PPARD,JAG1,FZD1
Peroxisome	0.610956489470266	0.763695611837833	-0.278898302382899	-0.918565571380423	39512	68	h.all	Colorectal Cancer	RETSAT,VPS4B,EHHADH,ACSL1,ITGB1BP1,YWHAH,MSH2,HSD17B11,BCL10
Xenobiotic_metabolism	0.756793935132822	0.922919433088807	0.231227879841264	0.881859584963726	24756	97	h.all	Colorectal Cancer	SLC1A5,EPHX1,POR,MCCC2,NFS1,PTS,GSS,AHCY,CYFIP2,LONP1,SHMT2,FAH,PSMB10,SLC6A6,AP4B1,BLVRB,DCXR
DNA_repair	0.839042527128878	0.975630845498696	-0.230290314113157	-0.829056504637901	58221	125	h.all	Colorectal Cancer	SUPT4H1,RNMT,RAD51,TYMS,VPS37B,CANT1,POLD3,GTF2A2,SDCBP,PCNA,PDE4B,RALA,HPRT1,RFC5,DDB2,POLA2,DAD1,ERCC4,TMED2,RRM2B,NUDT9,SMAD5,GMPR2,GTF2H3
ROS_pathway	0.822312981440314	0.975630845498696	0.249315750724135	0.798460540079983	31811	38	h.all	Colorectal Cancer	FTL,SBNO2,ERCC2,CDKN2D,MSRA,NDUFS2,GPX4,PRDX2,GPX3,G6PD,EGLN2,NDUFB4,PRDX1
IL6_JAK_STAT3_signaling	0.953109652070516	0.999848743193444	0.213699935012748	0.684397054858106	36871	38	h.all	Colorectal Cancer	TNFRSF1B,HAX1,TYK2,LTBR
Interferon_alpha_response	0.947932172178317	0.999848743193444	-0.216089489879985	-0.718218920893989	61771	72	h.all	Colorectal Cancer	TXNIP,SAMD9,DDX60,IFIH1,SAMD9L,TMEM140,EIF2AK2
Hedgehog_signaling	0.997249586539153	0.999848743193444	-0.187378344162176	-0.40892769086075	55474	10	h.all	Colorectal Cancer	CDK6,NF1,OPHN1,TLE1
Unfolded_protein_response	0.964224924012158	0.999848743193444	0.198780626424662	0.754086811941599	31722	94	h.all	Colorectal Cancer	ZBTB17,EXOSC1,KIF5B,EEF2,EXOSC5,ARFGAP1,FUS,CEBPB,SLC1A4,RPS14,PREB,EXOC2,SLC7A5,NHP2,EIF4A2,POP4,XPOT,HSPA9,EDC4,TSPYL2,KHSRP,NPM1,YIF1A
PI3K_AKT_MTOR_signaling	0.90073782136474	0.999848743193444	-0.228109070048197	-0.763261838985006	58964	75	h.all	Colorectal Cancer	CAB39,RAC1,SMAD2,MAPK1,RIPK1,PTEN,SLC2A1,HSP90B1,TBK1,RPS6KA3,MYD88,UBE2D3,CLTC,PIK3R3,CDK2,PPP2R1B,ACTR2,RAF1,NCK1
MYC_targets_v1	0.999848743193444	0.999848743193444	-0.166503248956039	-0.625199743869818	72712	179	h.all	Colorectal Cancer	PSMD1,TYMS,MCM6,MRPL23,CSTF2,AP3S1,EIF2S1,EIF1AX,PCNA,STARD7,LDHA,TXNL4A,XPO1,PSMA4,SNRPB2,SNRPD1,HPRT1,RRM1,TRA2B,PGK1,PSMA6,PSMC6,RAD23B,MCM7,XRCC6,SET,EIF4G2,DUT,YWHAQ,CDK2,HNRNPR,ACP1,UBE2L3,APEX1,PWP1,ODC1,POLD2,MYC
Allograft_rejection	0.92184146140106	0.999848743193444	-0.22076574372184	-0.755697503569244	61413	87	h.all	Colorectal Cancer	GALNT1,ACVR2A,ETS1,LYN,BRCA1,TPD52,BCL10,HIF1A,DEGS1,SRGN
Cholesterol_homeostasis	0.00418500898197682	0.0697501496996137	-0.976125446349094	-1.62492737500257	211	55	h.all	Endometrial Cancer	ATF3
EMT	0.0024898233411058	0.0697501496996137	-0.973326621000433	-1.56165867283947	125	68	h.all	Endometrial Cancer	RHOB,ECM2,ECM1,TIMP1
P53_pathway	0.00378310214375788	0.0697501496996137	-0.955570199717707	-1.46442355386487	185	135	h.all	Endometrial Cancer	ATF3,VAMP8,TSC22D1,CGRRF1,BTG2,DDIT3
Hypoxia	0.0225471906280717	0.281839882850896	-0.953139320712381	-1.46316483738717	1123	107	h.all	Endometrial Cancer	ATF3,DUSP1,IRS2,DDIT3
ROS_pathway	0.038308880156395	0.38308880156395	-0.970326390190133	-1.77193451527507	1939	38	h.all	Endometrial Cancer	TXNRD1
MYC_targets_v1	0.0485956739411981	0.404963949509984	0.935997952932151	1.39268435188891	2513	179	h.all	Endometrial Cancer	PABPC4,PSMB3,SRM,AP3S1
TNFA_signaling_via_NFKB	0.111660877292188	0.43165978703039	-0.880164150548761	-1.34855315007365	5528	119	h.all	Endometrial Cancer	ATF3,RHOB,NR4A1,TSC22D1,FOSB,EGR1,DUSP1,BTG2,IRS2,SIK1
Apoptosis	0.0777633029361659	0.43165978703039	-0.910581235111602	-1.39841840012508	3879	106	h.all	Endometrial Cancer	ATF3,RHOB,ANKH,BTG2,TIMP1,TIMP2,DDIT3
Interferon_gamma_response	0.112719772124546	0.43165978703039	0.908240299139371	1.34853823739254	5737	135	h.all	Endometrial Cancer	HLA-DQA1,IL10RA,GCH1,SAMD9L,GBP4
Apical_junction	0.135838904615632	0.43165978703039	0.910705393708944	1.38073985805285	6765	92	h.all	Endometrial Cancer	CAP1,PIK3CB,CD99,ACTB,ACTG1,ACTN4
Hedgehog_signaling	0.0924916651693917	0.43165978703039	-0.969522745565456	-2.38993309394769	4632	10	h.all	Endometrial Cancer	DPYSL2
Complement	0.11210511601901	0.43165978703039	0.92282681097233	1.38674576580063	5613	103	h.all	Endometrial Cancer	ITGAM,FDX1
MYC_targets_v2	0.1287895641622	0.43165978703039	0.928925923796331	1.57753920451083	6367	50	h.all	Endometrial Cancer	SORD,SRM,DDX18
Angiogenesis	0.138131131849725	0.43165978703039	-0.961161550788758	-2.35640556533231	6926	11	h.all	Endometrial Cancer	TIMP1
Coagulation	0.0879802469135803	0.43165978703039	-0.927776218069656	-1.53823027274834	4453	56	h.all	Endometrial Cancer	APOC1,TIMP1,PRSS23
Allograft_rejection	0.120964988048129	0.43165978703039	0.92202098137212	1.40891447196589	6021	87	h.all	Endometrial Cancer	HLA-DQA1,ITGB2,ITGAL,CD4,HLA-DOA,NCK1,HLA-DRA,SRGN,ABI1
Myogenesis	0.174503160355862	0.484731000988506	-0.875970514120715	-1.37755274608808	8806	78	h.all	Endometrial Cancer	MYH11,MAPRE3
UV_response_up	0.169744275647296	0.484731000988506	-0.870427386054222	-1.34128138081845	8502	98	h.all	Endometrial Cancer	ATF3,RHOB,NR4A1,FOSB,BTG2
Estrogen_response_late	0.242821836886415	0.572911845895017	0.853698495939981	1.301661549559	12084	88	h.all	Endometrial Cancer	SLC7A5,SORD,ADD3
Interferon_alpha_response	0.236843167325854	0.572911845895017	0.863727559940429	1.35658411698019	11736	72	h.all	Endometrial Cancer	SAMD9L,GBP4,B2M
KRAS_signaling_dn	0.229230829977099	0.572911845895017	-0.926665264336736	-1.8969782437378	11610	26	h.all	Endometrial Cancer	BTG2
Pancreas_beta_cells	0.252081212193807	0.572911845895017	-0.413737836290784	-1.01988916886417	12626	10	h.all	Endometrial Cancer	STXBP1,SRP9,SRP14,SPCS1,SEC11A,MAFB,LMO2,ELP4
Inflammatory_response	0.304883697512839	0.660534685530331	0.822576640030058	1.27333171609364	15138	79	h.all	Endometrial Cancer	IL10RA,C5AR1,GCH1,PTGER4,SLC31A2,ABI1
Oxidative_phosphorylation	0.317056649054559	0.660534685530331	0.783294401462949	1.1645108573728	16381	177	h.all	Endometrial Cancer	TOMM22,FDX1,ETFDH,ACAA2,ACADSB,ACADVL,ACAT1,ACO2
TGF_beta_signaling	0.35679908477652	0.71359816955304	-0.873696767090307	-1.57490029826484	18088	40	h.all	Endometrial Cancer	ACVR1,TGFBR1
Adipogenesis	0.420265340642768	0.732800411563347	-0.702734006266415	-1.07928273618865	20621	146	h.all	Endometrial Cancer	PPM1B
Androgen_response	0.439680246938008	0.732800411563347	-0.794873598773628	-1.28514499420077	22220	64	h.all	Endometrial Cancer	ANKH,TSC22D1
Apical_surface	0.399301842248633	0.732800411563347	0.280412371134021	0.671875478358649	19788	15	h.all	Endometrial Cancer	ADAM10,APP,ATP8B1,B4GALT1,BRCA1
Unfolded_protein_response	0.434050272091215	0.732800411563347	-0.769756922455927	-1.18887154991416	21774	94	h.all	Endometrial Cancer	ATF3,HSP90B1
KRAS_signaling_up	0.426904959262479	0.732800411563347	0.827390403027471	1.31270578143746	21115	68	h.all	Endometrial Cancer	ITGB2,IL10RA,CD37,IKZF1,LCP1,ADAM8
Mitotic_spindle	0.487650809220206	0.732816393566412	0.703749820619751	1.04324775909439	24857	144	h.all	Endometrial Cancer	NCK1,ABI1,ABL1,ABR
G2M_checkpoint	0.474738297452103	0.732816393566412	0.73392269969379	1.09246908751228	24035	123	h.all	Endometrial Cancer	SLC7A5,ABL1
NOTCH_signaling	0.497453586283859	0.732816393566412	0.23139974779319	0.503225481333458	24516	22	h.all	Endometrial Cancer	APH1A,ARRB1,CUL1,DTX2,DTX4,FBXW11,FZD5,JAG1,KAT2A,NOTCH1,NOTCH2
Estrogen_response_early	0.49831514762516	0.732816393566412	0.756525632966326	1.14562676818633	24843	93	h.all	Endometrial Cancer	SLC7A5,KLF10,ABAT,ABLIM1
MTORC1_signaling	0.581249756211725	0.830356794588179	0.64305792112496	0.953990917730923	29802	166	h.all	Endometrial Cancer	ITGB2,SLC7A5,SORD,ABCF2
WNT_beta_catenin_signaling	0.661874431301183	0.863219788954124	0.170872524279269	0.349113573710319	32732	27	h.all	Endometrial Cancer	AXIN1,CUL1,DVL2,HDAC11,HDAC5,JAG1,KAT2A,MYC,NCSTN,NOTCH1,NOTCH4,NUMB
IL6_JAK_STAT3_signaling	0.758698864441431	0.863219788954124	0.140126214237788	0.257056026336979	37481	38	h.all	Endometrial Cancer	BAK1,CBL,CSF1,CSF2RB,HAX1,IL17RA,IL1R1,IL2RG,IRF1,IRF9,JUN,PDGFC,PTPN11,PTPN1,STAT1,STAT3,TLR2,TNFRSF1A,TNFRSF1B,TYK2,ACVR1B,CD14,CD44,CD9,GRB2,HMOX1,IFNAR1,IFNGR2,IL10RB,IL13RA1,IL4R
Protein_secretion	0.754925717009613	0.863219788954124	-0.504163311120066	-0.788287951739024	38008	82	h.all	Endometrial Cancer	CD63
PI3K_AKT_MTOR_signaling	0.741212601545473	0.863219788954124	-0.497192274163126	-0.785480277873964	37408	75	h.all	Endometrial Cancer	HSP90B1,RALB,DDIT3
Xenobiotic_metabolism	0.673511047070125	0.863219788954124	0.587489824979536	0.887247196719152	33653	97	h.all	Endometrial Cancer	GCH1,ETFDH,ACO2,ACOX3
Fatty_acid_metabolism	0.72808679523743	0.863219788954124	0.54537217754709	0.819060969896488	36506	104	h.all	Endometrial Cancer	ETFDH,ACAA2,ACADVL,ACO2,ADSL
Glycolysis	0.794162205837794	0.863219788954124	-0.503198217780164	-0.771178656898225	39314	120	h.all	Endometrial Cancer	IRS2
Heme_metabolism	0.665661919404434	0.863219788954124	-0.59115859367819	-0.905616827531896	32904	124	h.all	Endometrial Cancer	CDR2,BTG2
IL2_STAT5_signaling	0.775060929321986	0.863219788954124	-0.506010362405792	-0.778246163046954	38797	101	h.all	Endometrial Cancer	RHOB,ECM1
Bile_acid_metabolism	0.79143466413932	0.863219788954124	-0.135602031696591	-0.228676594269335	40082	52	h.all	Endometrial Cancer	SLC27A5,SLC22A18,SCP2,RETSAT,RBP1,PXMP2,PRDX5,PNPLA8,PEX26,PEX13,PEX12,PAOX,MLYCD,LONP2,IDI1,IDH2,HSD17B4,HSD17B11,HACL1,GSTK1,FDXR,FADS2,DHCR24,CROT,ATXN1,AMACR,ALDH9A1,ACSL5,ACSL1,ABCD3,ABCA5,ABCA3,ABCA2,ABCA1,SOD1,SLC23A2,RXRA,PHYH,PFKM,PEX19,PEX16,PEX1,PEX11G,OPTN,NPC1
Spermatogenesis	0.711031710585083	0.863219788954124	0.15409185141167	0.292082855317406	35023	34	h.all	Endometrial Cancer	AGFG1,ARL4A,AURKA,CLPB,DBF4,EZH2,HSPA1L,IDE,IP6K1,LPIN1,MAST2,MLLT10,MTOR,PGS1,PHKG2,PSMG1
E2F_targets	0.837531024942019	0.87242815098127	-0.481830664189651	-0.739240138996824	41167	140	h.all	Endometrial Cancer	SHMT1,NAA38
Peroxisome	0.825627236520227	0.87242815098127	0.138315289236589	0.219445716529584	40837	68	h.all	Endometrial Cancer	ABCD1,CAT,CLN6,CLN8,CNBP,CTBP1,DHRS3,ECH1,ERCC1,FDPS,GNPAT,HSD3B7,IDE,IDH1,ISOC1,ITGB1BP1,MVP,NUDT19,PABPC1,PEX11B,PEX14,PEX5,SLC23A2,SLC25A17,SLC25A19,SMARCC1,SOD1,TSPO,YWHAH,ABCB9,ABCC5,ABCD3,ACAA1,ACOT8,ACOX1,ACSL1,ACSL4,ACSL5,ALDH9A1,ATXN1,BCL10,CDK7,CRAT,DHCR24,DLG4,EHHADH,ERCC3,FIS1,GSTK1,HMGCL,HRAS,HSD17B11,HSD17B4,IDH2,IDI1
DNA_repair	0.965148882394756	0.984845798361995	0.0845243619489559	0.125723062344536	48878	125	h.all	Endometrial Cancer	AAAS,ADA,ADCY6,ADRM1,AK1,AK3,APRT,ARL6IP1,BOLA2,BRF2,CLP1,CMPK2,CSTF3,DDB2,EIF1B,ELL,ERCC1,ERCC2,ERCC4,GMPR2,GTF2B,GTF2F1,GTF2H1,GTF2H3,HCLS1,HPRT1,IMPDH2,NFX1,NME1,NME4,PCNA,POLA1,POLB,POLD1,POLD3,POLD4,POLL,POLR2A,POLR2D,POLR2E,POLR2G,POLR3C,POM121,RAD51,RAD52,RBX1,RFC3,RFC5,RNMT,RPA2,SDCBP,SEC61A1,SF3A3,SNAPC4,SSRP1,SUPT5H,TAF10,TAF6,TAF9,TARBP2
UV_response_dn	1	1	0	0	50498	73	h.all	Endometrial Cancer	
TNFA_signaling_via_NFKB	0.000118056011018561	0.00084325722156115	-0.498134792645198	-1.73773611461145	8	119	h.all	Esophagogastric Cancer	BCL6,CD44,NAMPT,DNAJB4,NFE2L2,TIPARP,CEBPD,BTG1,PER1,BTG2,GADD45B,DENND5A,FOSL2,SOCS3,KLF9,ATP2B1,NFIL3,ZC3H12A,CCNL1,IRS2,DUSP1,EGR1,TRAF1,BTG3,TNFAIP8,NFKBIA,SMAD3,SIK1,FOSB,SLC2A3,HBEGF,KDM6B,TLR2,ATF3,LDLR,RHOB,PLAU,TANK,CD83,MCL1,IER5,KLF10,BHLHE40,RCAN1,ABCA1,MYC,FOS,JUN,CEBPB
Hypoxia	7.99190153977303e-05	0.00084325722156115	-0.522129372813016	-1.79703283994023	5	107	h.all	Esophagogastric Cancer	BNIP3L,RORA,SLC2A1,NR3C1,KLHL24,KDM3A,TIPARP,NDRG1,BTG1,MXI1,CHST2,ATP7A,GBE1,FOSL2,ALDOC,BCL2,SIAH2,NFIL3,HK1,IRS2,DUSP1,ENO2,MYH9,PAM,LOX,ALDOA,FAM162A,GPC1,SLC2A3,NDST1,MT2A,CXCR4,ATF3,TPST2,NAGK,SLC6A6,PGM2,WSB1,BHLHE40,DDIT4,IDS,FOS,JUN,ENO1,P4HA1,LDHA
Myogenesis	0.000111141983884412	0.00084325722156115	-0.551833218675728	-1.81750659336422	7	78	h.all	Esophagogastric Cancer	PRNP,DMPK,MAPRE3,SCHIP1,SH2B1,RIT1,GADD45B,MEF2A,MYLK,FHL1,SVIL,EIF4A2,AGL,MYH11,MYH9,SMTN,PFKM,CLU,AEBP1,TSC2,HDAC5,GSN,HBEGF,GPX3,ACSL1,PDLIM7,ADCY9,TAGLN,MEF2C,LSP1,MYO1C,SPARC
Interferon_alpha_response	0.000104340567612688	0.00084325722156115	0.514784369750661	1.89200691621456	2	72	h.all	Esophagogastric Cancer	LAP3,GBP4,HLA-C,ELF1,PSME2,PARP12,CNP,IFI30,B2M,TAP1,RIPK2,IRF7,PSMB8,IRF1,SAMD9L,ISG20,NMI,TRIM14,NUB1,PSMB9,PROCR,OAS1,TRIM21,UBA7,IFI35,UBE2L6,OGFR,CD74,LY6E,CASP8,TRIM26,CMPK2,BST2,IFIH1,IFITM1,IFIT3,PARP14,LGALS3BP,IFITM3,MOV10,TRIM25,CASP1
E2F_targets	4.55892409391384e-05	0.00084325722156115	0.487971696068119	1.98482641813341	0	140	h.all	Esophagogastric Cancer	RFC3,PA2G4,CDC25A,CDC25B,MKI67,SUV39H1,TBRG4,PCNA,CDK4,CKS1B,CKS2,TCF19,PPP1R8,EXOSC8,CDCA8,RANBP1,RPA3,DCTPP1,SNRPB,RACGAP1,POLD2,TMPO,MAD2L1,ZW10,PRDX4,UBE2T,POP7,TUBG1,LMNB1,CHEK1,NOLC1,MCM7,RBBP7,AURKA,PRPS1,KPNA2,AK2,TACC3,NOP56,CHEK2,PDS5B,DONSON,SLBP,CSE1L,RPA2,TK1,NAA38,LYAR,RFC2
MYC_targets_v1	5.20562207183758e-05	0.00084325722156115	0.440919744006006	1.85141990839719	0	179	h.all	Esophagogastric Cancer	BUB3,AIMP2,PRPS2,PA2G4,EIF3B,RRP9,CDK2,SNRPD1,PCNA,CDK4,PSMD3,PRDX3,VDAC1,CCNA2,RPS10,EIF2S2,CCT5,RANBP1,PSMA4,SNRPB2,CLNS1A,RUVBL2,POLD2,CSTF2,EIF3J,PSMA7,PSMA2,UBE2L3,TYMS,MAD2L1,FAM120A,HNRNPA2B1,PSMB3,PRDX4,SNRPD3,PSMB2,COX5A,HDGF,MRPL23,NOLC1,MCM7,LSM2,ERH,SET,PSMA1,KPNA2,PSMD1,MRPL9,MRPS18B,NOP56,GNL3,ILF2,NDUFAB1,LSM7,IMPDH2,SNRPA1,TUFM,FBL,SNRPA,RPS5,PSMC4,CYC1,XPOT,PPIA,HNRNPD,UBE2E1,HNRNPR,CBX3,PPM1G,SERBP1,TFDP1,SMARCC1,TRIM28,HSPE1,RAN,PSMD8,RPS6
Oxidative_phosphorylation	5.15703161260379e-05	0.00084325722156115	0.545262163395966	2.28637632452068	0	177	h.all	Esophagogastric Cancer	ECHS1,NDUFC2,ALAS1,PHYH,ATP6AP1,NDUFS6,AFG3L2,MRPS30,BAX,ETFA,MTRF1,SDHB,NDUFV2,MDH2,SDHA,NQO2,TCIRG1,IDH2,PRDX3,VDAC1,RETSAT,PDHA1,ACAA1,CASP7,MRPS11,DECR1,AIFM1,CYCS,NDUFB2,ACAA2,PMPCA,HCCS,IMMT,FXN,NNT,SLC25A20,DLAT,IDH3G,UQCR10,NDUFB3,COX5A,MRPL34,COX15,MRPS12,FDX1,ATP6V0B,IDH1,SUCLA2,TIMM13,MTRR,TIMM8B,ACAT1,HSD17B10,NDUFB8,NDUFAB1,LDHB,SUPV3L1,NDUFV1,POR,COX8A,TIMM50,COX6B1,OGDH,PDHB,SDHC,TIMM17A,OAT,COX4I1,COX6C,CYC1,IDH3B
Estrogen_response_early	0.000149241581418066	0.000932759883862915	-0.527861730843282	-1.78258944491506	10	93	h.all	Esophagogastric Cancer	ZNF185,CD44,MAST4,SLC2A1,MED13L,ENDOD1,TIPARP,SLC39A6,SLC1A4,FKBP5,IGF1R,BCL2,SLC26A2,NADSYN1,SIAH2,SVIL,DHCR7,ABCA3,KDM4B,RAB31,CELSR2,NRIP1,LRIG1,MREG,ABAT,ADCY9,SEC14L2,DYNLT3,RAPGEFL1,INPP5F,KLF10,BHLHE40,MYC,AFF1,SYNGR1,FOS
UV_response_dn	0.000252132621759045	0.00140073678755025	-0.546612084958295	-1.78229136475125	17	73	h.all	Esophagogastric Cancer	ABCC1,ATP2B4,NR3C1,SCHIP1,MAP1B,ACVR2A,PRDM2,PIAS3,IGF1R,ATRX,DLG1,ATP2B1,LTBP1,TGFBR3,DUSP1,NEK7,CELF2,NOTCH2,SMAD3,ATXN1,RBPMS,ARHGEF9,MTA1,INSIG1,RUNX1,DYRK1A,LDLR,NR1D2,PRKCE,RXRA,YTHDC1,ATP2C1
IL2_STAT5_signaling	0.000321771890543929	0.00160885945271964	-0.498424620907433	-1.70258318740046	23	101	h.all	Esophagogastric Cancer	ALCAM,PRNP,RORA,CD44,EMP1,GABARAPL1,NDRG1,TWSG1,ITGAV,GADD45B,DENND5A,PHTF2,IGF1R,BCL2,NCOA3,ODC1,ECM1,NFIL3,PRKCH,AHNAK,TRAF1,CCND2,ITGA6,LRIG1,SLC2A3,BMPR2,SOCS2,PTRH2,RHOB,FGL2,CKAP4,TNFSF10,PLEC,MYO1C,CD83
Heme_metabolism	0.000822100139626532	0.00373681881648424	-0.460091040449432	-1.61292864195102	62	124	h.all	Esophagogastric Cancer	BNIP3L,YPEL5,TMCC2,SLC2A1,GCLM,NR3C1,TNS1,ENDOD1,ELL2,ERMAP,MXI1,FOXJ2,BTG2,PPP2R5B,VEZF1,BPGM,NEK7,TFRC,FBXO34,DCUN1D1,BLVRA,ARL2BP,LAMP2,NFE2L1,TNRC6B,CIR1,CAST,MOSPD1,ISCA1,MARK3,BTRC,RNF19A,FECH,ATP6V0A1,EZH1,XPO7,ADIPOR1,DCAF10,GMPS,KAT2B,BACH1
MYC_targets_v2	0.00209571473256178	0.0087321447190074	0.498522403990044	1.70964979189676	66	50	h.all	Esophagogastric Cancer	SORD,AIMP2,PA2G4,RRP9,SLC19A1,TBRG4,CDK4,TMEM97,NOC4L,DCTPP1,NOLC1,NOP56,GNL3,MRTO4,IMP4,SUPV3L1
G2M_checkpoint	0.0146187614542045	0.0562260055930942	0.340793790659279	1.36191458054956	342	123	h.all	Esophagogastric Cancer	BUB3,CDC25A,CDC25B,MKI67,E2F1,SUV39H1,SNRPD1,CDK4,CKS1B,DTYMK,CKS2,CCNA2,FANCC,RACGAP1,TPX2,TMPO,MAD2L1,CHMP1A,TOP1,LMNB1,CHEK1,CCND1,CDC6,NOLC1,ODF2,NUP98,AURKA,KPNA2,TACC3,SAP30,KIF5B,SMC2,PDS5B
DNA_repair	0.0271720467032967	0.0970430239403454	0.326417544381982	1.30720642869629	632	125	h.all	Esophagogastric Cancer	POLD4,RFC3,ZWINT,PCNA,ERCC2,ITPA,PNP,RPA3,RAD51,POLA1,TSG101,ADRM1,POLR2C,GTF2A2,POLR2K,TYMS,ADCY6,EDF1,FEN1,NUDT9,AK1,POLR2I,STX3,HCLS1,RAE1,TAF12,IMPDH2,DAD1,RPA2,RFC2,TK2,POLR2J,TARBP2,CMPK2,VPS28,TAF10,ARL6IP1,ZNRD1
Mitotic_spindle	0.0294113894170037	0.0980379647233458	-0.376887487879474	-1.34399840936884	2304	144	h.all	Esophagogastric Cancer	PALLD,CLASP1,PKD2,NIN,KLC1,PAFAH1B1,FSCN1,NUMA1,CCDC88A,DLG1,KIF3C,DYNC1H1,SUN2,ARHGAP5,MYH9,FLNA,NCK1,NOTCH2,WASF2,TUBGCP6,FGD6,KIF1B,CEP57,GSN,MARK4,SYNPO,CLIP1,RFC1,SOS1,ARHGEF7,MYO9B,RICTOR,TLK1,CDC42EP4,CNTROB,HOOK3,PCNT,PLEKHG2,ABL1,DOCK4,TSC1,RAB3GAP1,OPHN1,APC
Complement	0.0329275041505257	0.101813087461515	0.339102464736784	1.32090621785428	832	103	h.all	Esophagogastric Cancer	CTSH,LAP3,XPNPEP1,PRKCD,LGMN,CTSD,CALM3,CD55,CASP7,SRC,FN1,CTSS,EHD1,IRF7,PFN1,IRF1,C2,LGALS3,WAS,FDX1,PLAUR,PSMB9,JAK2,CASP10
Fatty_acid_metabolism	0.034616449736915	0.101813087461515	0.336468367191493	1.31329652451885	874	104	h.all	Esophagogastric Cancer	ECHS1,CPT2,HMGCL,UROS,MDH2,SDHA,RETSAT,S100A10,PDHA1,ACAA1,NTHL1,DECR1,BPHL,SMS,ACADS,ACAA2,HCCS,IDH3G,PCBD1,SUCLG2,IDH1,SUCLA2,YWHAH,ACSL5,HSD17B11,HSD17B10,ACOT8,UBE2L6,PDHB,SDHC,ACSS1
WNT_beta_catenin_signaling	0.0658169760022631	0.173333043175487	-0.515724790122924	-1.40431853354265	4187	27	h.all	Esophagogastric Cancer	GNAI1,FZD1,ADAM17,MAML1,PPARD,DVL2,CCND2,HDAC5
