pathway	pval	padj	ES	NES	nMoreExtreme	size	geneset	type	genes
Xenobiotic_metabolism	0.178079732504516	0.445199331261291	-0.367298598587612	-1.17832295503023	15870	97	h.all	Colorectal Cancer	PGRMC1,HPRT1,ARPP19,PTGES3,ACOX1,PDLIM5,GCH1,ETFDH,HACL1,RETSAT,CYB5A,PTS,BPHL,UGDH,TMBIM6,CROT,SLC35D1,ALDH9A1,GSTO1,AP4B1,ALAS1,SLC46A3,SAR1B,ACP1,PAPSS2,SSR3
TGF_beta_signaling	0.219199535230301	0.498180761887048	-0.415467058203516	-1.18100827829742	17355	40	h.all	Colorectal Cancer	RHOA,KLF10,UBE2D3,XIAP,PPM1A,BMPR2,SKIL,RAB31,FNTA,TGFBR1,SMURF1,HDAC1,IFNGR2,TGIF1,FKBP1A,SMAD3,TRIM33,SMAD1,PPP1CA,ACVR1
UV_response_up	0.211912517449977	0.498180761887048	0.268897109987994	1.09961914965289	2276	98	h.all	Colorectal Cancer	CNP,GPX3,CDKN1C,IRF1,TAP1,HLA-F,STARD3,STIP1,MRPL23,NXF1,HNRNPU,ALDOA,FEN1,DNAJA1,EPHX1,MGAT1,GRPEL1,SQSTM1,ENO2,PPT1,PRKACA,IGFBP2,SIGMAR1,POLG2,PSMC3,CDC34,MARK2,GRINA
KRAS_signaling_up	0.237453668294405	0.516203626726967	-0.372964459409909	-1.14680659809703	20179	68	h.all	Colorectal Cancer	FBXO4,EMP1,MTMR10,HBEGF,PTBP2,DUSP6,AMMECR1,BTBD3,BPGM,FUCA1,SATB1,EVI5,IL2RG,YRDC,CROT,ZNF639,KLF4,MMD,ETS1,CBR4,PLAU
E2F_targets	0.265680352316654	0.535974643423138	-0.333541832436961	-1.10715481803816	24673	140	h.all	Colorectal Cancer	HUS1,DCK,RPA3,MSH2,STMN1,XPO1,TMPO,TRA2B,TFRC,RAD1,PRDX4,TCF19,HMGB3,MAD2L1,DONSON,RFC3,POP7,DCLRE1B,POLE4,CDKN2C,DEK,RFC2,USP1,CDC25A,SMC4,RPA2,RBBP7,DUT,UBR7,EIF2S1,UBE2T,LBR,WEE1,RAD21,CSE1L,PPP1R8,EXOSC8,ING3,DCTPP1,PDS5B,POLA2,BRMS1L,GINS1,GSPT1,MCM6
KRAS_signaling_dn	0.267987321711569	0.535974643423138	0.35490574762311	1.11722590712775	6763	26	h.all	Colorectal Cancer	CLSTN3,CELSR2,DTNB,PTPRJ,CHST2,SNN,MAST3,IGFBP2,MTHFR
TNFA_signaling_via_NFKB	0.30309642332405	0.564500597749265	-0.333178668294641	-1.09058198900729	27642	119	h.all	Colorectal Cancer	KLF6,TIPARP,TANK,NAMPT,KLF10,HBEGF,PDLIM5,ATP2B1,GCH1,LITAF,BTG3,SERPINB8,NFE2L2,CD44,DNAJB4,BIRC2,BTG1,PTGER4,RCAN1,MXD1,ZC3H12A,KLF9,YRDC,SAT1,KLF4,RHOB,PLAU,PER1,B4GALT1,PLK2,CCNL1,NFKBIA,DUSP1,RIPK2,TRIB1,IFNGR2,B4GALT5
DNA_repair	0.304830322784603	0.564500597749265	-0.331220531099725	-1.08907807461987	27962	125	h.all	Colorectal Cancer	RALA,EIF1B,SDCBP,CETN2,HPRT1,GTF2A2,RPA3,DAD1,POLR2K,GTF2H1,SUPT4H1,GTF2B,RAD51,VPS37B,TSG101,TAF12,AK3,TMED2,SMAD5,RFC3,POLE4,BCAP31,ARL6IP1,RFC2,RPA2,DUT,POLB,GUK1,POLR2J,PNP,RBX1,DGUOK,COX17,RFC5,CANT1,PDE4B,RFC4,BOLA2,POLA2,DCTN4,RRM2B,POLR2D,POLA1
Glycolysis	0.356717971189133	0.636996377123452	-0.324196032700468	-1.06197593439154	32562	120	h.all	Colorectal Cancer	SRD5A3,UGP2,GNE,ARPP19,IL13RA1,DLD,STMN1,COG2,SDHC,CD44,MXI1,CYB5A,AK3,PPIA,KDELR3,PYGL,NSDHL,SLC35A3,BPNT1,ALDH9A1,RPE,PGK1,ALG1,ME2,SOD1,TSTA3,B4GALT1,SLC25A13
IL6_JAK_STAT3_signaling	0.388442242966914	0.665357773542946	-0.374106280509531	-1.0551576144787	30583	38	h.all	Colorectal Cancer	STAM2,IFNAR1,IL13RA1,CD44,CD9,PDGFC,IL2RG,MYD88
MYC_targets_v1	0.412521819596627	0.665357773542946	-0.305291607160307	-1.03213896456979	39229	179	h.all	Colorectal Cancer	EIF1AX,VBP1,UBE2E1,LSM2,HPRT1,PTGES3,COX5A,YWHAQ,PSMA2,PSMA6,XPO1,PRPS2,PWP1,TRA2B,PRDX4,YWHAE,PSMC6,PPIA,PSMA4,CBX3,NDUFAB1,MAD2L1,EIF4E,CCT4,ABCE1,SNRPB2,PGK1,APEX1,DEK,USP1,PRDX3,DUT,ACP1,EIF2S1,RPL14,SSBP1,RPS10,SNRPG,IFRD1,RFC4,CDK2,POLE3,EIF3J,AP3S1,SERBP1,GSPT1,AIMP2,MCM6,RRM1
P53_pathway	0.407088153645074	0.665357773542946	-0.31309834780499	-1.03641775802042	37686	135	h.all	Colorectal Cancer	CDKN2AIP,DGKA,CGRRF1,TOB1,RCHY1,HBEGF,RB1,CCNG1,NUDT15,DNTTIP2,FUCA1,RETSAT,PRKAB1,STOM,BTG1,TPRKB,TAX1BP3,MAPKAPK3,MXD1,S100A4,RPS27L,SLC19A2,BAIAP2,S100A10,VAMP8,SAT1,KLF4,SLC35D1,MDM2
Angiogenesis	0.486958892490382	0.760873269516222	0.389353233096831	0.964557337293697	16074	11	h.all	Colorectal Cancer	LRPAP1,VAV2,TIMP1
Hypoxia	0.59932453177771	0.81904609165645	0.230569651516895	0.954618821333056	5855	107	h.all	Colorectal Cancer	CDKN1C,PLIN2,MAP3K1,NDST2,GPI,ENO1,KDM3A,PFKP,PFKFB3,ANKZF1,TPST2,GAPDH,ALDOA,PAM,GAA,SCARB1,HDLBP,ALDOC,NDRG1,CHST2
Estrogen_response_early	0.606094107825773	0.81904609165645	-0.292878582689528	-0.935029944632224	53725	93	h.all	Colorectal Cancer	ZNF185,SLC26A2,DYNLT3,TIPARP,TOB1,KLF10,NRIP1,CD44,CHPT1,SLC19A2,MREG,ARL3,KLF4,ALDH3B1,ENDOD1,TMEM164,INPP5F,CISH,RAB31,NBL1,B4GALT1,PAPSS2,FASN,RBBP8
Complement	0.580190065641227	0.81904609165645	0.233035877643652	0.960472004877686	5921	103	h.all	Colorectal Cancer	IRF1,SPOCK2,CASP4,APOBEC3F,WAS,CCL5,CTSD,APOBEC3G,NOTCH4,RNF4,C2,FN1,TIMP1,LRP1,CTSB,SRC,PSMB9,STX4,ITGAM,HSPA1A,IRF7,SH2B3,HSPA5,CFB
Coagulation	0.572913142249505	0.81904609165645	-0.315328883345586	-0.943251319933695	47411	56	h.all	Colorectal Cancer	RAC1,ARF4,DUSP6,CTSK,LAMP2,CD9,CAPN2,SIRT2,RABIF,CSRP1,S100A13,PLAU,ANXA1,CTSO,CTSH,BMP1,LTA4H,PEF1
IL2_STAT5_signaling	0.572334416200587	0.81904609165645	-0.296069613204484	-0.953701866758477	51267	101	h.all	Colorectal Cancer	ITGAV,AHR,TWSG1,KLF6,EMP1,PHTF2,FAM126B,CD44,ARL4A,ST3GAL4,BMPR2,MXD1,ITGA6,CASP3,SLC39A8,SYNGR2,RHOB,SPRED2,SOCS2,CDC42SE2,CISH,GSTO1,SERPINB6,LCLAT1,ECM1,MYO1E,ALCAM,PNP
Cholesterol_homeostasis	0.700978966753901	0.877320055942455	-0.290997822038948	-0.868068471673762	57855	55	h.all	Colorectal Cancer	GNAI1,ETHE1,CPEB2,CD9,NSDHL,LGALS3,CYP51A1,FASN,ALCAM,IDI1,ANTXR2,EBP,S100A11,HSD17B7,ATF3,TP53INP1,CTNNB1,PDK3,SQLE,MVD
NOTCH_signaling	0.686784288858219	0.877320055942455	0.286021124409142	0.862136934804538	18411	22	h.all	Colorectal Cancer	CCND1,NOTCH1,NOTCH2,FBXW11
Myogenesis	0.736948846991662	0.877320055942455	0.22724805014491	0.898330231168205	9810	78	h.all	Colorectal Cancer	GPX3,PDE4DIP,AGRN,LSP1,PFKM,SH2B1,AKT2,NOTCH1,PTP4A3,GAA,FLII,MEF2D,PLXNB2,MYL6B,SCD,GABARAPL2,KIFC3,LPIN1,MYH9
Apical_junction	0.710947002606429	0.877320055942455	0.225925903172602	0.915457755726423	8182	92	h.all	Colorectal Cancer	SYK,TAOK2,PLCG1,INPPL1,GTF2F1,SYMPK,VAV2,VWF,EVL,AKT2,SIRPA,TSC1,DHX16,PARD6G,SRC,STX4,TRAF1,PBX2
Apical_surface	0.724003664681631	0.877320055942455	-0.348476502748523	-0.818173103938727	50575	15	h.all	Colorectal Cancer	ATP8B1,IL2RG,ADIPOR2,B4GALT1
Estrogen_response_late	0.755062177048436	0.877979275637716	-0.269056523383352	-0.85372494186754	66486	88	h.all	Colorectal Cancer	SLC26A2,DYNLT3,HPRT1,TOB1,PDCD4,NRIP1,BTG3,CD44,CHPT1,CD9,UGDH,ARL3,KLF4,ALDH3B1,IMPA2,SORD,CISH,RAB31,NBL1,TSTA3,SNX10,TST,PAPSS2,RBBP8
MTORC1_signaling	0.789954144471391	0.880845980492721	-0.255962948140166	-0.860736819786094	74592	166	h.all	Colorectal Cancer	SKAP2,NAMPT,MTHFD2L,HPRT1,ACTR3,UBE2D3,GTF2H1,SEC11A,CCNG1,SERP1,ACTR2,ATP6V1D,CD9,GSK3B,TCEA1,PSMG1,TFRC,PSMC6,PPIA,USO1,RAB1A,PSMA4,SSR1,RIT1,ADIPOR2,TES,SORD,PGK1,CDC25A,UFM1,CYP51A1,PSMD13,ACSL3
EMT	0.810378302053304	0.880845980492721	-0.262949340690097	-0.80852754534781	68869	68	h.all	Colorectal Cancer	ITGAV,CD59,SGCB,TPM1,CD44,FUCA1,SAT1,MATN2,RHOB,EMP3,LGALS1,DAB2,LOX,ECM1,TPM4
UV_response_dn	0.801120219851879	0.880845980492721	-0.263348244367292	-0.817159320868938	68796	73	h.all	Colorectal Cancer	ACVR2A,SRI,PDLIM5,ATP2B1,NEK7,DLG1,MAP2K5,MRPS31,PTEN,NR1D2,DAB2,DUSP1,MGLL,SCHIP1,MIOS,CELF2,AGGF1,NR3C1,CDK13
Mitotic_spindle	0.874031857372497	0.910643556117694	0.202771186608166	0.875126591144533	5980	144	h.all	Colorectal Cancer	CEP250,TAOK2,MYO9B,CDK5RAP2,NUMA1,PREX1,ARHGAP4,PCNT,KATNB1,ARL8A,ALS2,LMNB1,ARHGEF11,NOTCH2,TSC1,DYNLL2,BCR,CLIP2,CTTN,KPTN,EPB41,MARK4,TRIO,LLGL1,ARFIP2,CKAP5,SUN2,CLASP1
Apoptosis	0.874217813872986	0.910643556117694	-0.242553589074582	-0.785381700507904	78794	106	h.all	Colorectal Cancer	EMP1,BCL10,PSEN1,PPP3R1,XIAP,GCH1,PDCD4,GNA15,BTG3,CD44,RETSAT,SATB1,CASP3,CASP7,SAT1,LGALS3,NEDD9,RHOB,BCAP31,TXNIP,ANXA1,SOD1,GPX1,TIMP2,BNIP3L,RARA,WEE1,TNFSF10,EBP
G2M_checkpoint	0.913942707714252	0.913942707714252	0.200042408170448	0.846787802980019	7688	123	h.all	Colorectal Cancer	EWSR1,NUMA1,PML,HIRA,TLE3,UPF1,NOLC1,NCL,E2F4,SLC7A5,ILF3,CCND1,CHAF1A,LMNB1,NOTCH2,HNRNPU
Spermatogenesis	0.899291622043586	0.913942707714252	-0.256469285233993	-0.708901526906706	69695	34	h.all	Colorectal Cancer	STAM2,ARL4A,PSMG1,TSN,DBF4
EMT	2.4280684715309e-05	0.00121403423576545	-0.947733822357114	-1.644985770877	0	68	h.all	Endometrial Cancer	FBN1,COL6A2,ACTA2,TAGLN,ECM1,TIMP1,SPARC,ECM2,THBS1,PDGFRB,RHOB
ROS_pathway	5.40180420260367e-05	0.00135045105065092	0.968574043262775	1.51787612499035	2	38	h.all	Endometrial Cancer	FTL,TXNRD1,G6PD,PRDX1,SRXN1,GCLM,JUNB,GSR,NQO1,TXN
Myogenesis	0.00466747339046255	0.0777912231743758	-0.883103955972094	-1.55276509385195	188	78	h.all	Endometrial Cancer	COL6A2,TAGLN,SPARC,AEBP1,GSN,MAPRE3,ITGB4
MTORC1_signaling	0.00947735191637631	0.10462850743292	0.819029922115496	1.44894934138529	611	166	h.all	Endometrial Cancer	TXNRD1,YKT6,G6PD,SLC7A5,PRDX1,TFRC,DHCR24,GMPS,ETF1,HMGCR,CTSC,FGL2,NUP205,ASNS,DHCR7,GSR
MYC_targets_v1	0.010462850743292	0.10462850743292	0.808276102019545	1.44137612088125	681	179	h.all	Endometrial Cancer	PABPC4,SRM,XPOT,ETF1,CSTF2,RNPS1,EIF3B
E2F_targets	0.0145418986483289	0.121182488736075	0.825958763471704	1.43548258368949	921	140	h.all	Endometrial Cancer	LYAR,CHEK2,TFRC,ZW10,PAICS,NUP205,TCF19
Spermatogenesis	0.0209937910817356	0.149955650583826	0.927968576225152	1.45267670835196	1152	34	h.all	Endometrial Cancer	JAM3,DBF4,ARL4A,AGFG1
Angiogenesis	0.0252380854433634	0.157738034021021	-0.963411622791719	-1.81036381917632	1226	11	h.all	Endometrial Cancer	TIMP1,CCND2,S100A4
PI3K_AKT_MTOR_signaling	0.0325506127471638	0.180836737484244	0.862293219569536	1.4077800329919	1930	75	h.all	Endometrial Cancer	NCK1,PPP2R1B,GRB2,UBE2N,AKT1S1,ACTR2,ACTR3
Estrogen_response_early	0.0542661270339473	0.271330635169736	0.821468056999755	1.36919515355062	3284	93	h.all	Endometrial Cancer	MREG,PRSS23,SLC7A5,FASN,SLC26A2,MYBBP1A,DHCR7
Unfolded_protein_response	0.0832906752093	0.378593978224091	0.797710643077955	1.33085561980055	5043	94	h.all	Endometrial Cancer	SLC7A5,NOP14,KHSRP,XPOT,DDX10,GOSR2,EIF4EBP1,ASNS,EIF4G1
WNT_beta_catenin_signaling	0.159381246197966	0.419424332099912	-0.835093167586341	-1.43371410280982	7335	27	h.all	Endometrial Cancer	CCND2,CTNNB1,SKP2
IL6_JAK_STAT3_signaling	0.157948754884131	0.419424332099912	0.847118209155246	1.3275397102217	8771	38	h.all	Endometrial Cancer	GRB2,CSF2RB,CD14,TLR2,IL17RA,TNFRSF1B,ACVR1B
Adipogenesis	0.127061669441739	0.419424332099912	0.71806298274929	1.25346810751998	8088	146	h.all	Endometrial Cancer	PLIN2,ESYT1,ATP1B3,DLAT,ARL4A,PTCD3,DHCR7
Interferon_alpha_response	0.103985542639445	0.419424332099912	-0.772211448973359	-1.34734209142866	4257	72	h.all	Endometrial Cancer	PSMB8,PSMB9,LGALS3BP
MYC_targets_v2	0.124684166198765	0.419424332099912	0.84074843636054	1.33090485384146	7105	50	h.all	Endometrial Cancer	SRM,MRTO4,MYBBP1A
Fatty_acid_metabolism	0.141773143388652	0.419424332099912	0.748996929732037	1.26226908022082	8687	104	h.all	Endometrial Cancer	FASN,PTS,DHCR24,CPT1A,TP53INP2,IDI1,ACADM,ACO2,ACSL4,ACSS1
Oxidative_phosphorylation	0.124285187234828	0.419424332099912	0.69790360412439	1.24272591159031	8084	177	h.all	Endometrial Cancer	FDX1,MRPS22,TOMM22,DLAT,CPT1A
KRAS_signaling_up	0.146995265266481	0.419424332099912	-0.74874398547965	-1.29959823432328	6053	68	h.all	Endometrial Cancer	PSMB8,ANKH,SATB1,CCND2,LAPTM5
TGF_beta_signaling	0.212152070604209	0.424304141208418	-0.768474624355011	-1.30034914105866	9374	40	h.all	Endometrial Cancer	ACVR1,SMAD7,CTNNB1,THBS1,KLF10
G2M_checkpoint	0.185522676770099	0.424304141208418	0.705068980800018	1.20914096766856	11604	123	h.all	Endometrial Cancer	SLC7A5,E2F4,SS18,DBF4,E2F3,KPNB1,PRC1
Estrogen_response_late	0.209008979104081	0.424304141208418	0.731390702301224	1.21303131324264	12592	88	h.all	Endometrial Cancer	PRSS23,SLC7A5,SLC26A2,DHCR7
Hedgehog_signaling	0.191803815606321	0.424304141208418	-0.890322484036098	-1.68616356147527	9369	10	h.all	Endometrial Cancer	PML,DPYSL2
Heme_metabolism	0.200137364831409	0.424304141208418	0.697035670056125	1.19630952779865	12529	124	h.all	Endometrial Cancer	TFRC,CTNS,GCLM,SIDT2,USP15,ACP5,GMPS,ASNS
Allograft_rejection	0.204549608680481	0.424304141208418	0.735222366231935	1.21809224176309	12309	87	h.all	Endometrial Cancer	RPL39,C2,NCK1,UBE2D1,UBE2N,HLA-DQA1,LYN,CD4,SPI1,HLA-A,HCLS1,TLR2
Apoptosis	0.22815256875973	0.426736347216698	-0.642713566195057	-1.17050004574472	8792	106	h.all	Endometrial Cancer	TIMP1,SMAD7,ANKH,SATB1,TNFSF10,TIMP2,PPT1,CCND2,BTG2,RNASEL,CTNNB1,PDGFRB,GSN,RHOB
Apical_surface	0.230437627497017	0.426736347216698	0.862306691177372	1.44952169626501	11973	15	h.all	Endometrial Cancer	LYN,NCOA6,ADAM10
Peroxisome	0.259461389370601	0.463323909590359	0.73362925565481	1.18811737750117	15260	68	h.all	Endometrial Cancer	PRDX1,SLC25A17,DHCR24,IDI1,ABCC5,ABCD1
NOTCH_signaling	0.318320466955376	0.511301993777123	0.801668717743876	1.2879948634861	16905	22	h.all	Endometrial Cancer	ARRB1,APH1A
Complement	0.321852983964562	0.511301993777123	0.661372607050484	1.11343882422761	19689	103	h.all	Endometrial Cancer	FDX1,C2,APOC1,GRB2,USP15,DOCK4,LYN,CTSC,ITGAM,CD55,FN1
KRAS_signaling_dn	0.326314650508548	0.511301993777123	-0.757930603075832	-1.3050725065124	15078	26	h.all	Endometrial Cancer	BTG2
Pancreas_beta_cells	0.327233276017359	0.511301993777123	-0.744068071497737	-1.40917531783437	15985	10	h.all	Endometrial Cancer	FOXO1,STXBP1,SRPRB,SRP14,SPCS1,SEC11A
Mitotic_spindle	0.340790384494368	0.516349067415709	0.621827704964682	1.08397090796763	21661	144	h.all	Endometrial Cancer	NCK1,ARHGAP4,DOCK4,MARK4,CEP250,KNTC1
TNFA_signaling_via_NFKB	0.517604885820499	0.739435551172142	-0.521215789860723	-0.962246259076458	19492	119	h.all	Endometrial Cancer	PTPRE,DUSP1,EGR1,TSC22D1,BTG2,NR4A1,RHOB,ZFP36,KLF10
Apical_junction	0.504541168296193	0.739435551172142	0.594129447648501	0.989393218578014	30497	92	h.all	Endometrial Cancer	JAM3,CAP1,AKT2
Xenobiotic_metabolism	0.546356145458134	0.758827979802964	0.574031649729127	0.960928428249485	33218	97	h.all	Endometrial Cancer	PGD,PTS,GCH1,DHRS1,GSR,NQO1,HPRT1,UPP1
Cholesterol_homeostasis	0.578493276974726	0.781747671587467	0.600670387286401	0.956043012583562	33256	55	h.all	Endometrial Cancer	FASN,HMGCR,DHCR7
UV_response_up	0.620293711807609	0.816175936588959	0.544158697888444	0.911677467042857	37760	98	h.all	Endometrial Cancer	YKT6,TFRC,JUNB,GCH1,LYN,CLTB,WIZ,ASNS
Hypoxia	0.692064007797904	0.839823080888937	0.511967883289151	0.865573293206718	42599	107	h.all	Endometrial Cancer	PLIN2,ALDOA,ALDOC
Protein_secretion	0.666165363277856	0.839823080888937	0.533795181637121	0.879257557657973	39865	82	h.all	Endometrial Cancer	YKT6,SCAMP3,ZW10,CTSC,GOSR2
P53_pathway	0.705451387946707	0.839823080888937	-0.463356542613787	-0.868728883704883	25997	135	h.all	Endometrial Cancer	PTPRE,TSC22D1,CCND2,BTG2,S100A4,VAMP8
UV_response_dn	0.672336155841613	0.839823080888937	-0.498825102862083	-0.871380591239115	27472	73	h.all	Endometrial Cancer	SMAD7,DUSP1,SPOP,PDGFRB,ANXA4,SLC22A18,ZMIZ1
Androgen_response	0.766507700459805	0.84394377945412	0.499381429856841	0.804448087114664	44842	64	h.all	Endometrial Cancer	DHCR24,SLC38A2,ELK4,HMGCR,SLC26A2,GSR,NCOA4,ACSL3
Inflammatory_response	0.793307152686873	0.84394377945412	0.48110305851061	0.789449732116965	47269	79	h.all	Endometrial Cancer	CMKLR1,C5AR1,PTGER4,CYBB,GCH1,LYN,CD14,CD55,TLR2,SCARF1,TNFRSF1B
Coagulation	0.741871549242603	0.84394377945412	-0.478266496076176	-0.818275934501871	31441	56	h.all	Endometrial Cancer	FBN1,TIMP1,SPARC,THBS1,GSN
IL2_STAT5_signaling	0.761893843861057	0.84394377945412	0.487305265299659	0.818701348910659	46521	101	h.all	Endometrial Cancer	PLIN2,NCOA3,FGL2,ARL4A,TNFRSF1B
Bile_acid_metabolism	0.789027069989247	0.84394377945412	-0.456449219029245	-0.777547407738212	33752	52	h.all	Endometrial Cancer	RBP1,PEX12,SLC22A18
Glycolysis	0.833667142010223	0.868403272927315	0.45715317404856	0.781962239684273	52029	120	h.all	Endometrial Cancer	G6PD,SLC25A13,TXN,PSMC4
Interferon_gamma_response	0.862056406277217	0.879649394160426	0.44564746380777	0.771325172948802	54437	135	h.all	Endometrial Cancer	CMKLR1,CSF2RB,EIF4E3,HLA-DQA1,NCOA3,GCH1,FGL2,ARL4A,HLA-A,AUTS2
DNA_repair	0.966907630522088	0.966907630522088	-0.366177161304281	-0.68010748461785	36113	125	h.all	Endometrial Cancer	TSG101,GMPR2
Interferon_alpha_response	1.0591537361648e-05	0.000264788434041201	-0.734941620052982	-1.83093931373031	0	72	h.all	Hepatobiliary Cancer	LGALS3BP,MX1,IFI30,CMPK2,ISG20,IFITM1,SAMD9,IRF7,UBE2L6,LY6E,TAP1,CD74,IFI44,IRF1,EIF2AK2,PROCR,OAS1,CD47,TRAFD1,SAMD9L,CASP8,NMI,PARP14,GBP2,STAT2,TRIM21,GMPR,SP110,GBP4,PARP12,RIPK2,IFI35,PSMB8,OGFR,PARP9,PSME2,TRIM5,TDRD7,PSMA3,CASP1,IFIH1,MOV10,LPAR6,IFIT3
Interferon_gamma_response	1.01489871310843e-05	0.000264788434041201	-0.686326428204144	-1.77740791623743	0	135	h.all	Hepatobiliary Cancer	LGALS3BP,STAT1,MX1,IFI30,CMPK2,OAS2,HLA-DMA,CCL5,ISG20,EIF4E3,PML,IL18BP,IRF7,UBE2L6,LY6E,TAP1,SECTM1,CD74,OAS3,IFI44,NOD1,IRF1,PSMB10,EIF2AK2,NLRC5,PTPN6,PFKP,MX2,TRAFD1,MVP,SAMD9L,RBCK1,CASP8,NMI,PARP14,HLA-DRB1,STAT2,TRIM21,CSF2RB,ARID5B,IRF5,SP110,GBP4,PARP12,ZNFX1,TAPBP,CD40,TNFAIP2,RIPK2,IFI35,PSMB8,PSMB2,DDX58,OGFR,PSME2,TDRD7,PSMA3,HLA-DQA1,CASP1,MTHFD2,CASP4,TNFSF10,RNF213,IFIH1,ICAM1,IFIT3
MYC_targets_v2	0.000216661250135413	0.00361102083559022	0.569065226061588	1.9821162836815	1	50	h.all	Hepatobiliary Cancer	NOLC1,DDX18,TFB2M,RABEPK,RCL1,IPO4,AIMP2,MYC,TBRG4,FARSA,WDR43,RRP12,MPHOSPH10,SORD
Allograft_rejection	0.000499755328120608	0.0062469416015076	-0.638868541906602	-1.61456882477484	47	87	h.all	Hepatobiliary Cancer	STAT1,APBB1,IL2RG,ELF4,CAPG,IFNGR2,HLA-DMA,CCL5,IRF7,TAP1,CD74,TAP2,TIMP1,PSMB10,IL27RA,PTPN6,BCL10,HLA-DMB,CD47,ITGAL,CCND2,GBP2,RPL39,TPD52,TGFB1,DYRK3,ICOSLG,RPS19,SPI1,TAPBP,CD40,RIPK2,HLA-DOA,HLA-DRA,HLA-DQA1,TLR2,FLNA,ICAM1,ITGB2,EIF5A,ACVR2A,HLA-E,HLA-A,FGR,BRCA1,CD86,IL16,JAK2,WAS
Complement	0.00188380136704274	0.0188380136704274	-0.597601969998446	-1.52671397107712	182	103	h.all	Hepatobiliary Cancer	LGALS3,PDP1,APOBEC3F,APOBEC3G,CCL5,DYRK2,PRKCD,IRF7,CTSD,IRF1,TIMP1,GPD2,SPOCK2,RHOG,TIMP2,ERAP2,RABIF,EHD1,CTSH,FCER1G,ITGAM,PFN1,SRC,CTSC,S100A13,ADAM9
Estrogen_response_early	0.00629953893177226	0.0524961577647689	-0.582878534799238	-1.4798147397483	607	93	h.all	Hepatobiliary Cancer	ABCA3,TMEM164,SLC37A1,SLC22A5,NBL1,ALDH3B1,SLC1A4,ZNF185,SLC2A1,IGF1R,MICB,ADD3,UNC119,SLC26A2
Hypoxia	0.0125478759998768	0.0838039652047336	-0.554119985964541	-1.41910459258127	1221	107	h.all	Hepatobiliary Cancer	ENO2,RBPJ,NDRG1,ISG20,S100A4,CDKN1C,SLC2A1,AMPD3,EFNA3,TES,ALDOA,LXN,PRDX5,PFKP,EFNA1,PDK3,GPC1,TPD52,CHST2,BNIP3L
Apical_junction	0.01489085912791	0.0838039652047336	-0.562484793454246	-1.42687315940768	1435	92	h.all	Hepatobiliary Cancer	ITGB4,MAPK11,HRAS,MPZL1,RAC2,MAP4K2,ADAM15,SYK,CERCAM,MDK,VASP,VCAN,LIMA1,NLGN2,PLCG1,TRAF1,RRAS,ARPC2,CD99,PFN1,SRC,PKD1,GNAI1,ADAM9,NF2,PECAM1,ICAM1,YWHAH
Inflammatory_response	0.015084713736852	0.0838039652047336	-0.5750919672517	-1.44389869095453	1436	79	h.all	Hepatobiliary Cancer	IFNGR2,SEMA4D,CCL5,IFITM1,IRF7,LY6E,IRF1,TIMP1,EIF2AK2,RHOG,GABBR1,NMI,EMP3,CHST2,ICOSLG,PTGER4,GNA15,PTPRE,TAPBP,CD40,RIPK2,P2RX4,TLR2,MMP14,TNFSF10,ICAM1,ITGA5,PLAUR,ACVR2A
Oxidative_phosphorylation	0.0183028286189684	0.0915141430948419	0.301982865157725	1.27302811955916	10	177	h.all	Hepatobiliary Cancer	PDHX,RHOT1,ALAS1,ATP1B1,MTRF1,OAT,SUCLA2,POR,ACADM,DLST,UQCRC2,ATP6V1G1,TIMM17A,SDHC,MFN2,OPA1,ISCA1,MRPS22,GOT2,MDH2,NDUFA5,HADHB,SLC25A4,LRPPRC,NDUFB6,OGDH,CYB5A,IDH2,ACAT1,FXN,PRDX3,AFG3L2,NDUFA3,ETFA,HCCS,COX11,BCKDHA,RETSAT,NNT,SLC25A3,MRPL15,ISCU,ACADSB,SDHD,MRPL35,VDAC2,SUCLG1,ATP6V1D,GLUD1,NDUFS7,NDUFS4,HADHA,MTRR,NDUFS1,GRPEL1,PHB2,MDH1,SDHB,CS
Cholesterol_homeostasis	0.0227309875884013	0.10332267085637	-0.597580466666336	-1.45195340063922	2085	55	h.all	Hepatobiliary Cancer	LGALS3,S100A11
IL6_JAK_STAT3_signaling	0.0352690718245882	0.146954465935784	-0.619761204256459	-1.44633241920758	3097	38	h.all	Hepatobiliary Cancer	STAT1,IL2RG,IFNGR2,BAK1,IRF1,IL10RB,TGFB1,STAT2,CSF2RB
Apical_surface	0.0572089818101442	0.204317792179086	-0.708013671929408	-1.44189100921225	4399	15	h.all	Hepatobiliary Cancer	IL2RG,SULF2,CROCC
Angiogenesis	0.0565461098852906	0.204317792179086	-0.749032644304619	-1.44442855077688	4125	11	h.all	Hepatobiliary Cancer	S100A4,TIMP1,FGFR1,CCND2,VCAN
Estrogen_response_late	0.0644311925650712	0.214770641883571	-0.519162526105787	-1.31285781277546	6190	88	h.all	Hepatobiliary Cancer	ABCA3,SLC22A5,NBL1,ALDH3B1,SLC1A4,ISG20,PTPN6,MICB,ADD3,ST14,MDK,SLC26A2,FAM102A,TSPAN13
